"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"158" "Scleria.lingulata_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "ROC" 536 94.631 74.107 0.857 0.677 NA
"159" "Scleria.lingulata_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "KAPPA" 689 76.51 82.143 0.48 0.229 NA
"160" "Scleria.lingulata_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "BOYCE" 512 94.631 73.81 0.799 0.86 NA
"161" "Scleria.lingulata_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "TSS" 574 74.497 77.083 0.517 0.36 NA
"162" "Scleria.lingulata_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "ROC" 499.5 81.208 70.536 0.831 0.761 NA
"163" "Scleria.lingulata_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "KAPPA" 643 66.443 83.185 0.426 0.217 NA
"164" "Scleria.lingulata_PA2_RUN1_GLM" "PA2" "RUN1" "GLM" "BOYCE" 578 73.154 77.381 0.982 0.774 NA
"165" "Scleria.lingulata_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "TSS" 460 79.866 66.667 0.467 0.457 NA
"166" "Scleria.lingulata_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "ROC" 456 80.537 66.369 0.809 0.755 NA
"167" "Scleria.lingulata_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "KAPPA" 695 51.007 88.393 0.389 0.278 NA
"168" "Scleria.lingulata_PA2_RUN1_GAM" "PA2" "RUN1" "GAM" "BOYCE" 539 67.114 75.744 0.984 0.656 NA
"169" "Scleria.lingulata_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "TSS" 442 79.866 86.607 0.665 0.461 NA
"170" "Scleria.lingulata_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "ROC" 446 79.866 86.756 0.903 0.817 NA
"171" "Scleria.lingulata_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "KAPPA" 714 64.43 98.512 0.713 0.37 NA
"172" "Scleria.lingulata_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "BOYCE" 641 69.128 95.982 0.908 0.724 NA
"173" "Scleria.lingulata_PA2_RUN2_RF" "PA2" "RUN2" "RF" "TSS" 360 100 99.851 0.999 0.325 NA
"174" "Scleria.lingulata_PA2_RUN2_RF" "PA2" "RUN2" "RF" "ROC" 360 100 99.851 1 0.819 NA
"175" "Scleria.lingulata_PA2_RUN2_RF" "PA2" "RUN2" "RF" "KAPPA" 360 100 99.851 0.996 0.336 NA
"176" "Scleria.lingulata_PA2_RUN2_RF" "PA2" "RUN2" "RF" "BOYCE" 325 100 99.702 0.901 0.753 NA
